RunID,RunDateTime,DateKey,RegionKey,ProbeLocation,Service,TransactionName,Result,AvailabilityPct,ResponseTimeMs,NetworkLatencyMs,DnsTimeMs,AuthTimeMs,BrokerTimeMs,AlertSeverity,IncidentID
EXO-0011656,2026-06-24T04:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1008,39,20,275,187,None,
EXO-0011657,2026-06-24T04:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,982,74,9,552,781,None,
EXO-0011658,2026-06-24T04:00:00,20260624,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1454,78,28,130,898,None,
EXO-0011659,2026-06-24T04:00:00,20260624,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,638,77,65,496,454,None,
EXO-0011660,2026-06-24T04:00:00,20260624,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,653,79,50,590,430,None,
EXO-0011661,2026-06-24T04:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1312,113,56,439,769,None,
EXO-0011662,2026-06-24T04:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1244,94,70,379,484,None,
EXO-0011663,2026-06-24T04:00:00,20260624,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1687,123,20,531,445,None,
EXO-0011664,2026-06-24T04:00:00,20260624,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,877,118,16,197,146,None,
EXO-0011665,2026-06-24T04:00:00,20260624,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,538,122,18,516,578,None,
EXO-0011666,2026-06-24T04:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Warning,99.33,1075,121,43,352,693,Medium,
EXO-0011667,2026-06-24T04:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1077,148,15,412,193,None,
EXO-0011668,2026-06-24T04:00:00,20260624,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1704,100,42,173,124,None,
EXO-0011669,2026-06-24T04:00:00,20260624,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,789,113,65,116,603,None,
EXO-0011670,2026-06-24T04:00:00,20260624,6,São Paulo Probe,Windows 365,OneDrive Sync,Warning,99.42,625,125,40,486,687,Medium,
EXO-0011671,2026-06-24T05:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1097,74,19,251,574,None,
EXO-0011672,2026-06-24T05:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,1014,33,17,199,872,None,
EXO-0011673,2026-06-24T05:00:00,20260624,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1147,33,23,447,531,None,
EXO-0011674,2026-06-24T05:00:00,20260624,1,New York Probe,Windows 365,Office App Launch,Success,100.0,702,49,63,445,603,None,
EXO-0011675,2026-06-24T05:00:00,20260624,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,488,55,55,119,141,None,
EXO-0011676,2026-06-24T05:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1195,64,71,259,147,None,
EXO-0011677,2026-06-24T05:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,870,61,59,491,810,None,
EXO-0011678,2026-06-24T05:00:00,20260624,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1394,46,33,383,335,None,
EXO-0011679,2026-06-24T05:00:00,20260624,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,613,39,50,105,257,None,
EXO-0011680,2026-06-24T05:00:00,20260624,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,573,40,16,579,543,None,
EXO-0011681,2026-06-24T05:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1259,73,10,389,773,None,
EXO-0011682,2026-06-24T05:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,809,55,49,482,565,None,
EXO-0011683,2026-06-24T05:00:00,20260624,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1478,67,49,223,825,None,
EXO-0011684,2026-06-24T05:00:00,20260624,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,819,75,22,244,339,None,
EXO-0011685,2026-06-24T05:00:00,20260624,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,500,64,49,545,552,None,
EXO-0011686,2026-06-24T05:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1288,76,10,361,252,None,
EXO-0011687,2026-06-24T05:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,1079,43,16,283,310,None,
EXO-0011688,2026-06-24T05:00:00,20260624,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1274,68,26,325,205,None,
EXO-0011689,2026-06-24T05:00:00,20260624,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,773,79,14,172,847,None,
EXO-0011690,2026-06-24T05:00:00,20260624,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,634,48,15,390,512,None,
EXO-0011691,2026-06-24T05:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,920,108,37,233,550,None,
EXO-0011692,2026-06-24T05:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1043,107,22,159,590,None,
EXO-0011693,2026-06-24T05:00:00,20260624,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1409,107,45,399,745,None,
EXO-0011694,2026-06-24T05:00:00,20260624,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,871,105,57,151,801,None,
EXO-0011695,2026-06-24T05:00:00,20260624,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,676,108,34,539,696,None,
EXO-0011696,2026-06-24T05:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,3240,124,35,2213,2859,None,
EXO-0011697,2026-06-24T05:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1081,150,19,394,132,None,
EXO-0011698,2026-06-24T05:00:00,20260624,6,São Paulo Probe,Windows 365,Teams Launch,Warning,99.94,1711,123,68,473,219,Medium,
EXO-0011699,2026-06-24T05:00:00,20260624,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,847,131,11,278,892,None,
EXO-0011700,2026-06-24T05:00:00,20260624,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,589,116,72,257,840,None,
EXO-0011701,2026-06-24T06:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1066,51,71,435,190,None,
EXO-0011702,2026-06-24T06:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,1899,62,70,84,1447,None,
EXO-0011703,2026-06-24T06:00:00,20260624,1,New York Probe,Windows 365,Teams Launch,Warning,99.37,4842,28,23,148,694,Medium,INC-00135
EXO-0011704,2026-06-24T06:00:00,20260624,1,New York Probe,Windows 365,Office App Launch,Success,100.0,768,34,22,375,736,None,
EXO-0011705,2026-06-24T06:00:00,20260624,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,588,15,53,349,295,None,
EXO-0011706,2026-06-24T06:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1058,61,45,219,222,None,
EXO-0011707,2026-06-24T06:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,868,73,54,353,765,None,
EXO-0011708,2026-06-24T06:00:00,20260624,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1697,50,9,94,416,None,
EXO-0011709,2026-06-24T06:00:00,20260624,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,831,35,11,407,270,None,
EXO-0011710,2026-06-24T06:00:00,20260624,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,466,21,29,407,689,None,
EXO-0011711,2026-06-24T06:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1188,65,38,556,684,None,
EXO-0011712,2026-06-24T06:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,1100,68,42,193,894,None,
EXO-0011713,2026-06-24T06:00:00,20260624,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1387,46,28,428,518,None,
EXO-0011714,2026-06-24T06:00:00,20260624,3,Dublin Probe,Windows 365,Office App Launch,Warning,99.45,969,55,12,94,483,Medium,
EXO-0011715,2026-06-24T06:00:00,20260624,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,632,61,31,469,364,None,
EXO-0011716,2026-06-24T06:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1159,88,39,554,334,None,
EXO-0011717,2026-06-24T06:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,987,65,74,469,717,None,
EXO-0011718,2026-06-24T06:00:00,20260624,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1084,92,26,466,204,None,
EXO-0011719,2026-06-24T06:00:00,20260624,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,949,45,54,149,802,None,
EXO-0011720,2026-06-24T06:00:00,20260624,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,447,61,48,374,413,None,
EXO-0011721,2026-06-24T06:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1010,113,16,329,508,None,
EXO-0011722,2026-06-24T06:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,819,92,9,395,706,None,
EXO-0011723,2026-06-24T06:00:00,20260624,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1764,137,64,244,319,None,
EXO-0011724,2026-06-24T06:00:00,20260624,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,669,131,39,375,398,None,
EXO-0011725,2026-06-24T06:00:00,20260624,5,Singapore Probe,Windows 365,OneDrive Sync,Warning,99.66,730,114,50,424,631,Medium,
EXO-0011726,2026-06-24T06:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1271,123,37,215,773,None,
EXO-0011727,2026-06-24T06:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1214,138,17,321,254,None,
EXO-0011728,2026-06-24T06:00:00,20260624,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1214,118,71,474,667,None,
EXO-0011729,2026-06-24T06:00:00,20260624,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,920,126,74,532,433,None,
EXO-0011730,2026-06-24T06:00:00,20260624,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,665,109,54,299,149,None,
EXO-0011731,2026-06-24T07:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1131,15,69,180,489,None,
EXO-0011732,2026-06-24T07:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,1029,48,48,136,172,None,
EXO-0011733,2026-06-24T07:00:00,20260624,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1732,51,31,132,436,None,
EXO-0011734,2026-06-24T07:00:00,20260624,1,New York Probe,Windows 365,Office App Launch,Success,100.0,874,82,34,158,301,None,
EXO-0011735,2026-06-24T07:00:00,20260624,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,488,32,70,278,125,None,
EXO-0011736,2026-06-24T07:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1112,63,72,202,154,None,
EXO-0011737,2026-06-24T07:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,948,61,22,462,752,None,
EXO-0011738,2026-06-24T07:00:00,20260624,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1479,40,62,509,676,None,
EXO-0011739,2026-06-24T07:00:00,20260624,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,844,44,64,435,782,None,
EXO-0011740,2026-06-24T07:00:00,20260624,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,543,60,48,574,225,None,
EXO-0011741,2026-06-24T07:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Warning,99.33,995,74,47,323,482,Medium,
EXO-0011742,2026-06-24T07:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,1064,62,14,415,635,None,
EXO-0011743,2026-06-24T07:00:00,20260624,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1939,88,37,246,488,None,
EXO-0011744,2026-06-24T07:00:00,20260624,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,735,80,46,178,646,None,
EXO-0011745,2026-06-24T07:00:00,20260624,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,546,69,57,264,783,None,
EXO-0011746,2026-06-24T07:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,958,74,33,349,126,None,
EXO-0011747,2026-06-24T07:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,1174,62,30,100,643,None,
EXO-0011748,2026-06-24T07:00:00,20260624,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1465,81,26,390,532,None,
EXO-0011749,2026-06-24T07:00:00,20260624,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,801,57,55,176,891,None,
EXO-0011750,2026-06-24T07:00:00,20260624,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,507,64,37,396,475,None,
EXO-0011751,2026-06-24T07:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1357,106,25,511,156,None,
EXO-0011752,2026-06-24T07:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Launch,Warning,99.23,1100,99,23,364,672,Medium,
EXO-0011753,2026-06-24T07:00:00,20260624,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1523,104,33,129,848,None,
EXO-0011754,2026-06-24T07:00:00,20260624,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,906,114,14,513,195,None,
EXO-0011755,2026-06-24T07:00:00,20260624,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,516,62,67,94,396,None,
EXO-0011756,2026-06-24T07:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,993,109,23,182,299,None,
EXO-0011757,2026-06-24T07:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1110,111,15,292,533,None,
EXO-0011758,2026-06-24T07:00:00,20260624,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1726,131,71,165,347,None,
EXO-0011759,2026-06-24T07:00:00,20260624,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,787,163,24,170,327,None,
EXO-0011760,2026-06-24T07:00:00,20260624,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,666,146,11,194,144,None,
EXO-0011761,2026-06-24T08:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1180,33,66,164,503,None,
EXO-0011762,2026-06-24T08:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,994,23,72,467,548,None,
EXO-0011763,2026-06-24T08:00:00,20260624,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1434,32,8,425,553,None,
EXO-0011764,2026-06-24T08:00:00,20260624,1,New York Probe,Windows 365,Office App Launch,Warning,99.49,740,56,66,445,404,Medium,
EXO-0011765,2026-06-24T08:00:00,20260624,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,503,37,42,400,414,None,
EXO-0011766,2026-06-24T08:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1175,48,67,506,314,None,
EXO-0011767,2026-06-24T08:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,661,54,42,373,680,None,
EXO-0011768,2026-06-24T08:00:00,20260624,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1490,56,54,378,846,None,
EXO-0011769,2026-06-24T08:00:00,20260624,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,729,54,28,583,615,None,
EXO-0011770,2026-06-24T08:00:00,20260624,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,493,32,13,459,857,None,
EXO-0011771,2026-06-24T08:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1234,87,45,104,893,None,
EXO-0011772,2026-06-24T08:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,860,48,66,81,174,None,
EXO-0011773,2026-06-24T08:00:00,20260624,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1385,75,74,550,801,None,
EXO-0011774,2026-06-24T08:00:00,20260624,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,837,45,43,548,507,None,
EXO-0011775,2026-06-24T08:00:00,20260624,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,506,64,71,467,624,None,
EXO-0011776,2026-06-24T08:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1660,63,23,157,327,None,
EXO-0011777,2026-06-24T08:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,940,64,23,574,166,None,
EXO-0011778,2026-06-24T08:00:00,20260624,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1450,58,46,346,730,None,
EXO-0011779,2026-06-24T08:00:00,20260624,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,650,99,14,516,869,None,
EXO-0011780,2026-06-24T08:00:00,20260624,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,539,82,53,539,879,None,
EXO-0011781,2026-06-24T08:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Warning,99.54,996,113,29,406,246,Medium,
EXO-0011782,2026-06-24T08:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1192,132,31,291,843,None,
EXO-0011783,2026-06-24T08:00:00,20260624,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1626,123,24,204,176,None,
EXO-0011784,2026-06-24T08:00:00,20260624,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,789,109,51,364,137,None,
EXO-0011785,2026-06-24T08:00:00,20260624,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,551,116,19,175,757,None,
EXO-0011786,2026-06-24T08:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1193,140,43,107,892,None,
EXO-0011787,2026-06-24T08:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Launch,Warning,99.87,2913,124,14,326,1482,Medium,
EXO-0011788,2026-06-24T08:00:00,20260624,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1693,144,21,414,776,None,
EXO-0011789,2026-06-24T08:00:00,20260624,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,843,116,61,184,732,None,
EXO-0011790,2026-06-24T08:00:00,20260624,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,670,140,33,230,427,None,
EXO-0011791,2026-06-24T09:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Sign-in,Success,100.0,955,47,10,90,703,None,
EXO-0011792,2026-06-24T09:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,953,53,18,144,263,None,
EXO-0011793,2026-06-24T09:00:00,20260624,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1309,51,46,113,207,None,
EXO-0011794,2026-06-24T09:00:00,20260624,1,New York Probe,Windows 365,Office App Launch,Success,100.0,812,44,58,162,565,None,
EXO-0011795,2026-06-24T09:00:00,20260624,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,489,58,12,508,357,None,
EXO-0011796,2026-06-24T09:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1319,80,31,200,579,None,
EXO-0011797,2026-06-24T09:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,874,40,53,248,763,None,
EXO-0011798,2026-06-24T09:00:00,20260624,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1339,48,66,102,630,None,
EXO-0011799,2026-06-24T09:00:00,20260624,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,903,51,75,593,221,None,
EXO-0011800,2026-06-24T09:00:00,20260624,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,580,21,68,432,406,None,
EXO-0011801,2026-06-24T09:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1063,82,26,401,518,None,
EXO-0011802,2026-06-24T09:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,1048,59,13,346,387,None,
EXO-0011803,2026-06-24T09:00:00,20260624,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1329,68,42,475,195,None,
EXO-0011804,2026-06-24T09:00:00,20260624,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,679,71,18,496,639,None,
EXO-0011805,2026-06-24T09:00:00,20260624,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,506,56,30,358,414,None,
EXO-0011806,2026-06-24T09:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1025,51,17,458,439,None,
EXO-0011807,2026-06-24T09:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,1133,80,49,86,495,None,
EXO-0011808,2026-06-24T09:00:00,20260624,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1505,88,56,82,229,None,
EXO-0011809,2026-06-24T09:00:00,20260624,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,751,41,59,593,704,None,
EXO-0011810,2026-06-24T09:00:00,20260624,4,Amsterdam Probe,Windows 365,OneDrive Sync,Failure,0,641,74,35,464,556,High,
EXO-0011811,2026-06-24T09:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1242,127,10,204,684,None,
EXO-0011812,2026-06-24T09:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,832,106,34,556,749,None,
EXO-0011813,2026-06-24T09:00:00,20260624,5,Singapore Probe,Windows 365,Teams Launch,Warning,99.55,1597,99,9,382,547,Medium,
EXO-0011814,2026-06-24T09:00:00,20260624,5,Singapore Probe,Windows 365,Office App Launch,Warning,99.59,881,119,53,143,317,Medium,
EXO-0011815,2026-06-24T09:00:00,20260624,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,481,120,63,343,722,None,
EXO-0011816,2026-06-24T09:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1280,129,59,178,634,None,
EXO-0011817,2026-06-24T09:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1055,129,33,106,465,None,
EXO-0011818,2026-06-24T09:00:00,20260624,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1627,119,59,466,851,None,
EXO-0011819,2026-06-24T09:00:00,20260624,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,549,130,24,447,790,None,
EXO-0011820,2026-06-24T09:00:00,20260624,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,604,128,34,486,752,None,
EXO-0011821,2026-06-24T10:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Sign-in,Warning,99.2,1491,45,58,249,291,Medium,
EXO-0011822,2026-06-24T10:00:00,20260624,1,New York Probe,Windows 365,Cloud PC Launch,Success,100.0,892,42,39,374,602,None,
EXO-0011823,2026-06-24T10:00:00,20260624,1,New York Probe,Windows 365,Teams Launch,Success,100.0,1556,32,43,523,275,None,
EXO-0011824,2026-06-24T10:00:00,20260624,1,New York Probe,Windows 365,Office App Launch,Success,100.0,875,45,20,341,681,None,
EXO-0011825,2026-06-24T10:00:00,20260624,1,New York Probe,Windows 365,OneDrive Sync,Success,100.0,636,87,61,416,363,None,
EXO-0011826,2026-06-24T10:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1061,52,34,496,508,None,
EXO-0011827,2026-06-24T10:00:00,20260624,2,Phoenix Probe,Windows 365,Cloud PC Launch,Success,100.0,1095,47,33,428,384,None,
EXO-0011828,2026-06-24T10:00:00,20260624,2,Phoenix Probe,Windows 365,Teams Launch,Success,100.0,1258,51,47,474,285,None,
EXO-0011829,2026-06-24T10:00:00,20260624,2,Phoenix Probe,Windows 365,Office App Launch,Success,100.0,907,35,64,535,755,None,
EXO-0011830,2026-06-24T10:00:00,20260624,2,Phoenix Probe,Windows 365,OneDrive Sync,Success,100.0,600,53,19,438,218,None,
EXO-0011831,2026-06-24T10:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1339,49,16,284,550,None,
EXO-0011832,2026-06-24T10:00:00,20260624,3,Dublin Probe,Windows 365,Cloud PC Launch,Success,100.0,976,81,65,496,239,None,
EXO-0011833,2026-06-24T10:00:00,20260624,3,Dublin Probe,Windows 365,Teams Launch,Success,100.0,1437,77,42,214,278,None,
EXO-0011834,2026-06-24T10:00:00,20260624,3,Dublin Probe,Windows 365,Office App Launch,Success,100.0,938,90,70,433,767,None,
EXO-0011835,2026-06-24T10:00:00,20260624,3,Dublin Probe,Windows 365,OneDrive Sync,Success,100.0,513,86,60,275,791,None,
EXO-0011836,2026-06-24T10:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1455,51,60,552,629,None,
EXO-0011837,2026-06-24T10:00:00,20260624,4,Amsterdam Probe,Windows 365,Cloud PC Launch,Success,100.0,861,76,65,123,498,None,
EXO-0011838,2026-06-24T10:00:00,20260624,4,Amsterdam Probe,Windows 365,Teams Launch,Success,100.0,1752,81,74,120,278,None,
EXO-0011839,2026-06-24T10:00:00,20260624,4,Amsterdam Probe,Windows 365,Office App Launch,Success,100.0,828,75,30,562,426,None,
EXO-0011840,2026-06-24T10:00:00,20260624,4,Amsterdam Probe,Windows 365,OneDrive Sync,Success,100.0,683,68,75,411,510,None,
EXO-0011841,2026-06-24T10:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1023,136,51,175,306,None,
EXO-0011842,2026-06-24T10:00:00,20260624,5,Singapore Probe,Windows 365,Cloud PC Launch,Success,100.0,1025,126,74,97,712,None,
EXO-0011843,2026-06-24T10:00:00,20260624,5,Singapore Probe,Windows 365,Teams Launch,Success,100.0,1597,99,60,412,184,None,
EXO-0011844,2026-06-24T10:00:00,20260624,5,Singapore Probe,Windows 365,Office App Launch,Success,100.0,702,128,65,100,314,None,
EXO-0011845,2026-06-24T10:00:00,20260624,5,Singapore Probe,Windows 365,OneDrive Sync,Success,100.0,569,82,31,505,407,None,
EXO-0011846,2026-06-24T10:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Sign-in,Success,100.0,1290,115,43,434,603,None,
EXO-0011847,2026-06-24T10:00:00,20260624,6,São Paulo Probe,Windows 365,Cloud PC Launch,Success,100.0,1045,126,55,305,882,None,
EXO-0011848,2026-06-24T10:00:00,20260624,6,São Paulo Probe,Windows 365,Teams Launch,Success,100.0,1428,108,61,552,784,None,
EXO-0011849,2026-06-24T10:00:00,20260624,6,São Paulo Probe,Windows 365,Office App Launch,Success,100.0,764,140,54,443,713,None,
EXO-0011850,2026-06-24T10:00:00,20260624,6,São Paulo Probe,Windows 365,OneDrive Sync,Success,100.0,679,122,28,474,620,None,
